area,latitude,longitude,zone_type,date,day_of_week,hour,is_weekend,is_night,crowd_score,crowd_level,estimated_people,capacity,utilisation_pct,has_metro,bus_stops_nearby,isolation_risk,overcrowd_risk,data_source
Indiranagar,12.975423,77.643625,commercial,2024-01-18,Thursday,19,0,0,0.753,High,4962,6000,75.3,1,10,0.049,0.602,synthetic
Indiranagar,12.968869,77.639302,commercial,2024-01-18,Thursday,20,0,1,0.587,High,3639,6000,58.7,1,10,0.207,0.47,synthetic
Indiranagar,12.973729,77.641665,commercial,2024-01-18,Thursday,21,0,1,0.389,Moderate,2619,6000,38.9,1,10,0.305,0.312,synthetic
Indiranagar,12.971228,77.641701,commercial,2024-01-18,Thursday,22,0,1,0.208,Low,1348,6000,20.8,1,10,0.396,0.167,synthetic
Indiranagar,12.967952,77.637712,commercial,2024-01-18,Thursday,23,0,1,0.16,Low,888,6000,16.0,1,10,0.42,0.128,synthetic
Whitefield,12.967103,77.746372,tech_park,2024-01-18,Thursday,0,0,1,0.1,Low,1020,9000,10.0,0,12,0.45,0.08,synthetic
Whitefield,12.97305,77.748593,tech_park,2024-01-18,Thursday,1,0,1,0.048,Low,422,9000,4.8,0,12,0.476,0.038,synthetic
Whitefield,12.969007,77.750398,tech_park,2024-01-18,Thursday,2,0,1,0.107,Low,937,9000,10.7,0,12,0.447,0.085,synthetic
Whitefield,12.966559,77.752223,tech_park,2024-01-18,Thursday,3,0,1,0.096,Low,912,9000,9.6,0,12,0.452,0.077,synthetic
Whitefield,12.973042,77.752043,tech_park,2024-01-18,Thursday,4,0,1,0.099,Low,984,9000,9.9,0,12,0.451,0.079,synthetic
Whitefield,12.972297,77.753697,tech_park,2024-01-18,Thursday,5,0,1,0.178,Low,1361,9000,17.8,0,12,0.411,0.142,synthetic
Whitefield,12.973018,77.751194,tech_park,2024-01-18,Thursday,6,0,0,0.248,Low,1921,9000,24.8,0,12,0.15,0.199,synthetic
Whitefield,12.969807,77.752737,tech_park,2024-01-18,Thursday,7,0,0,0.256,Moderate,2544,9000,25.6,0,12,0.149,0.205,synthetic
Whitefield,12.969981,77.751438,tech_park,2024-01-18,Thursday,8,0,0,0.74,High,6706,9000,74.0,0,12,0.052,0.592,synthetic
Whitefield,12.968402,77.749149,tech_park,2024-01-18,Thursday,9,0,0,0.938,Extreme,8875,9000,93.8,0,12,0.012,0.751,synthetic
Whitefield,12.971031,77.749092,tech_park,2024-01-18,Thursday,10,0,0,0.909,Extreme,8750,9000,90.9,0,12,0.018,0.727,synthetic
Whitefield,12.969186,77.753492,tech_park,2024-01-18,Thursday,11,0,0,0.853,Extreme,8721,9000,85.3,0,12,0.029,0.682,synthetic
Whitefield,12.972432,77.75255,tech_park,2024-01-18,Thursday,12,0,0,0.609,High,4661,9000,60.9,0,12,0.078,0.487,synthetic
Whitefield,12.973633,77.749819,tech_park,2024-01-18,Thursday,13,0,0,0.564,High,4939,9000,56.4,0,12,0.087,0.451,synthetic
Whitefield,12.971099,77.749852,tech_park,2024-01-18,Thursday,14,0,0,0.828,Extreme,8103,9000,82.8,0,12,0.034,0.662,synthetic
Whitefield,12.966137,77.749948,tech_park,2024-01-18,Thursday,15,0,0,0.854,Extreme,8137,9000,85.4,0,12,0.029,0.683,synthetic
Whitefield,12.967642,77.74642,tech_park,2024-01-18,Thursday,16,0,0,0.755,High,7005,9000,75.5,0,12,0.049,0.604,synthetic
Whitefield,12.969707,77.752792,tech_park,2024-01-18,Thursday,17,0,0,0.802,Extreme,7692,9000,80.2,0,12,0.04,0.642,synthetic
Whitefield,12.967445,77.751464,tech_park,2024-01-18,Thursday,18,0,0,0.842,Extreme,7562,9000,84.2,0,12,0.032,0.673,synthetic
Whitefield,12.966875,77.746666,tech_park,2024-01-18,Thursday,19,0,0,0.566,High,5683,9000,56.6,0,12,0.087,0.453,synthetic
Whitefield,12.96986,77.749788,tech_park,2024-01-18,Thursday,20,0,1,0.326,Moderate,2869,9000,32.6,0,12,0.337,0.261,synthetic
Whitefield,12.973185,77.749746,tech_park,2024-01-18,Thursday,21,0,1,0.159,Low,1551,9000,15.9,0,12,0.421,0.127,synthetic
Whitefield,12.968087,77.749832,tech_park,2024-01-18,Thursday,22,0,1,0.152,Low,1433,9000,15.2,0,12,0.424,0.122,synthetic
Whitefield,12.970926,77.75002,tech_park,2024-01-18,Thursday,23,0,1,0.086,Low,763,9000,8.6,0,12,0.457,0.068,synthetic
Electronic City,12.847069,77.659482,tech_park,2024-01-18,Thursday,0,0,1,0.096,Low,1015,10000,9.6,0,8,0.452,0.077,synthetic
Electronic City,12.842346,77.660849,tech_park,2024-01-18,Thursday,1,0,1,0.037,Low,320,10000,3.7,0,8,0.481,0.03,synthetic
Electronic City,12.846198,77.663804,tech_park,2024-01-18,Thursday,2,0,1,0.033,Low,287,10000,3.3,0,8,0.484,0.026,synthetic
Electronic City,12.846435,77.663308,tech_park,2024-01-18,Thursday,3,0,1,0.055,Low,504,10000,5.5,0,8,0.473,0.044,synthetic
Electronic City,12.84879,77.663409,tech_park,2024-01-18,Thursday,4,0,1,0.051,Low,475,10000,5.1,0,8,0.474,0.041,synthetic
Electronic City,12.84327,77.657574,tech_park,2024-01-18,Thursday,5,0,1,0.12,Low,1234,10000,12.0,0,8,0.44,0.096,synthetic
Electronic City,12.842158,77.663951,tech_park,2024-01-18,Thursday,6,0,0,0.22,Low,2406,10000,22.0,0,8,0.156,0.176,synthetic
Electronic City,12.845047,77.662888,tech_park,2024-01-18,Thursday,7,0,0,0.238,Low,2542,10000,23.8,0,8,0.152,0.19,synthetic
Electronic City,12.847639,77.658534,tech_park,2024-01-18,Thursday,8,0,0,0.651,High,5548,10000,65.1,0,8,0.07,0.521,synthetic
Electronic City,12.844531,77.663118,tech_park,2024-01-18,Thursday,9,0,0,0.875,Extreme,7834,10000,87.5,0,8,0.025,0.7,synthetic
Electronic City,12.8449,77.661097,tech_park,2024-01-18,Thursday,10,0,0,0.764,High,7291,10000,76.4,0,8,0.047,0.611,synthetic
Electronic City,12.844347,77.662422,tech_park,2024-01-18,Thursday,11,0,0,0.719,High,7216,10000,71.9,0,8,0.056,0.575,synthetic
Electronic City,12.841896,77.658387,tech_park,2024-01-18,Thursday,12,0,0,0.546,Moderate,4858,10000,54.6,0,8,0.091,0.437,synthetic
Electronic City,12.843148,77.658698,tech_park,2024-01-18,Thursday,13,0,0,0.477,Moderate,4961,10000,47.7,0,8,0.105,0.382,synthetic
Electronic City,12.844173,77.660789,tech_park,2024-01-18,Thursday,14,0,0,0.791,High,8747,10000,79.1,0,8,0.042,0.633,synthetic
Electronic City,12.848592,77.661878,tech_park,2024-01-18,Thursday,15,0,0,0.794,High,7060,10000,79.4,0,8,0.041,0.635,synthetic
Electronic City,12.848364,77.660255,tech_park,2024-01-18,Thursday,16,0,0,0.721,High,7126,10000,72.1,0,8,0.056,0.577,synthetic
Electronic City,12.849086,77.661856,tech_park,2024-01-18,Thursday,17,0,0,0.753,High,8297,10000,75.3,0,8,0.049,0.602,synthetic
Electronic City,12.844521,77.657565,tech_park,2024-01-18,Thursday,18,0,0,0.796,High,7012,10000,79.6,0,8,0.041,0.637,synthetic
Electronic City,12.846526,77.659465,tech_park,2024-01-18,Thursday,19,0,0,0.543,Moderate,4771,10000,54.3,0,8,0.091,0.435,synthetic
Electronic City,12.848078,77.661187,tech_park,2024-01-18,Thursday,20,0,1,0.291,Moderate,2665,10000,29.1,0,8,0.354,0.233,synthetic
Electronic City,12.846122,77.661579,tech_park,2024-01-18,Thursday,21,0,1,0.186,Low,1683,10000,18.6,0,8,0.407,0.149,synthetic
Electronic City,12.844215,77.657017,tech_park,2024-01-18,Thursday,22,0,1,0.114,Low,1007,10000,11.4,0,8,0.443,0.091,synthetic
Electronic City,12.848502,77.662719,tech_park,2024-01-18,Thursday,23,0,1,0.056,Low,529,10000,5.6,0,8,0.472,0.045,synthetic
Hebbal,13.038921,77.594488,commercial,2024-01-18,Thursday,0,0,1,0.1,Low,388,4000,10.0,0,6,0.45,0.08,synthetic
Hebbal,13.03823,77.600959,commercial,2024-01-18,Thursday,1,0,1,0.046,Low,189,4000,4.6,0,6,0.477,0.037,synthetic
Hebbal,13.03638,77.594368,commercial,2024-01-18,Thursday,2,0,1,0.047,Low,189,4000,4.7,0,6,0.477,0.038,synthetic
Hebbal,13.038133,77.594021,commercial,2024-01-18,Thursday,3,0,1,0.031,Low,137,4000,3.1,0,6,0.485,0.025,synthetic
Hebbal,13.036373,77.600171,commercial,2024-01-18,Thursday,4,0,1,0.057,Low,200,4000,5.7,0,6,0.472,0.045,synthetic
Hebbal,13.038741,77.595408,commercial,2024-01-18,Thursday,5,0,1,0.101,Low,406,4000,10.1,0,6,0.449,0.081,synthetic
Hebbal,13.036793,77.595482,commercial,2024-01-18,Thursday,6,0,0,0.089,Low,335,4000,8.9,0,6,0.182,0.071,synthetic
Hebbal,13.037156,77.600533,commercial,2024-01-18,Thursday,7,0,0,0.092,Low,387,4000,9.2,0,6,0.182,0.074,synthetic
Hebbal,13.036061,77.595004,commercial,2024-01-18,Thursday,8,0,0,0.201,Low,899,4000,20.1,0,6,0.16,0.161,synthetic
Hebbal,13.038998,77.595457,commercial,2024-01-18,Thursday,9,0,0,0.384,Moderate,1642,4000,38.4,0,6,0.123,0.308,synthetic
Hebbal,13.036417,77.596182,commercial,2024-01-18,Thursday,10,0,0,0.433,Moderate,1727,4000,43.3,0,6,0.113,0.346,synthetic
Hebbal,13.034244,77.598285,commercial,2024-01-18,Thursday,11,0,0,0.483,Moderate,2083,4000,48.3,0,6,0.103,0.386,synthetic
Hebbal,13.034983,77.599988,commercial,2024-01-18,Thursday,12,0,0,0.518,Moderate,1771,4000,51.8,0,6,0.096,0.415,synthetic
Hebbal,13.039626,77.593213,commercial,2024-01-18,Thursday,13,0,0,0.424,Moderate,1443,4000,42.4,0,6,0.115,0.339,synthetic
Hebbal,13.034687,77.594739,commercial,2024-01-18,Thursday,14,0,0,0.409,Moderate,1728,4000,40.9,0,6,0.118,0.327,synthetic
Hebbal,13.033269,77.593419,commercial,2024-01-18,Thursday,15,0,0,0.429,Moderate,1801,4000,42.9,0,6,0.114,0.344,synthetic
Hebbal,13.033126,77.59685,commercial,2024-01-18,Thursday,16,0,0,0.468,Moderate,1914,4000,46.8,0,6,0.106,0.374,synthetic
Hebbal,13.035141,77.595578,commercial,2024-01-18,Thursday,17,0,0,0.536,Moderate,1918,4000,53.6,0,6,0.093,0.429,synthetic
Hebbal,13.038743,77.595887,commercial,2024-01-18,Thursday,18,0,0,0.567,High,2408,4000,56.7,0,6,0.087,0.453,synthetic
Hebbal,13.034512,77.600357,commercial,2024-01-18,Thursday,19,0,0,0.557,High,2473,4000,55.7,0,6,0.089,0.445,synthetic
Hebbal,13.033409,77.59612,commercial,2024-01-18,Thursday,20,0,1,0.411,Moderate,1776,4000,41.1,0,6,0.294,0.329,synthetic
Hebbal,13.037368,77.6009,commercial,2024-01-18,Thursday,21,0,1,0.285,Moderate,1173,4000,28.5,0,6,0.357,0.228,synthetic
Hebbal,13.033048,77.598933,commercial,2024-01-18,Thursday,22,0,1,0.17,Low,747,4000,17.0,0,6,0.415,0.136,synthetic
Hebbal,13.033384,77.599961,commercial,2024-01-18,Thursday,23,0,1,0.103,Low,460,4000,10.3,0,6,0.448,0.083,synthetic
Yelahanka,13.099915,77.599247,residential,2024-01-18,Thursday,0,0,1,0.035,Low,91,3000,3.5,0,5,0.483,0.028,synthetic
Yelahanka,13.102413,77.595421,residential,2024-01-18,Thursday,1,0,1,0.087,Low,247,3000,8.7,0,5,0.456,0.07,synthetic
Yelahanka,13.099424,77.599892,residential,2024-01-18,Thursday,2,0,1,0.002,Low,7,3000,0.2,0,5,0.499,0.002,synthetic
Yelahanka,13.101871,77.597528,residential,2024-01-18,Thursday,3,0,1,0.075,Low,250,3000,7.5,0,5,0.462,0.06,synthetic
Yelahanka,13.101267,77.593923,residential,2024-01-18,Thursday,4,0,1,0.053,Low,141,3000,5.3,0,5,0.473,0.043,synthetic
Yelahanka,13.096627,77.593848,residential,2024-01-18,Thursday,5,0,1,0.06,Low,162,3000,6.0,0,5,0.47,0.048,synthetic
Yelahanka,13.100889,77.596556,residential,2024-01-18,Thursday,6,0,0,0.152,Low,480,3000,15.2,0,5,0.17,0.122,synthetic
Yelahanka,13.100426,77.595435,residential,2024-01-18,Thursday,7,0,0,0.185,Low,528,3000,18.5,0,5,0.163,0.148,synthetic
Yelahanka,13.100583,77.595964,residential,2024-01-18,Thursday,8,0,0,0.327,Moderate,862,3000,32.7,0,5,0.135,0.261,synthetic
Yelahanka,13.104113,77.59805,residential,2024-01-18,Thursday,9,0,0,0.369,Moderate,1073,3000,36.9,0,5,0.126,0.295,synthetic
Yelahanka,13.103211,77.599482,residential,2024-01-18,Thursday,10,0,0,0.287,Moderate,812,3000,28.7,0,5,0.143,0.23,synthetic
Yelahanka,13.103553,77.596471,residential,2024-01-18,Thursday,11,0,0,0.294,Moderate,875,3000,29.4,0,5,0.141,0.235,synthetic
Yelahanka,13.098887,77.599745,residential,2024-01-18,Thursday,12,0,0,0.328,Moderate,910,3000,32.8,0,5,0.134,0.263,synthetic
Yelahanka,13.104013,77.596347,residential,2024-01-18,Thursday,13,0,0,0.274,Moderate,730,3000,27.4,0,5,0.145,0.219,synthetic
Yelahanka,13.101165,77.598089,residential,2024-01-18,Thursday,14,0,0,0.282,Moderate,893,3000,28.2,0,5,0.144,0.226,synthetic
Yelahanka,13.102587,77.596949,residential,2024-01-18,Thursday,15,0,0,0.298,Moderate,944,3000,29.8,0,5,0.14,0.238,synthetic
Yelahanka,13.097711,77.598525,residential,2024-01-18,Thursday,16,0,0,0.261,Moderate,829,3000,26.1,0,5,0.148,0.208,synthetic
Yelahanka,13.096753,77.593018,residential,2024-01-18,Thursday,17,0,0,0.398,Moderate,1252,3000,39.8,0,5,0.12,0.318,synthetic
Yelahanka,13.10215,77.592541,residential,2024-01-18,Thursday,18,0,0,0.41,Moderate,1220,3000,41.0,0,5,0.118,0.328,synthetic
Yelahanka,13.103169,77.597897,residential,2024-01-18,Thursday,19,0,0,0.41,Moderate,1317,3000,41.0,0,5,0.118,0.328,synthetic
Yelahanka,13.101721,77.598148,residential,2024-01-18,Thursday,20,0,1,0.285,Moderate,802,3000,28.5,0,5,0.357,0.228,synthetic
Yelahanka,13.103733,77.59554,residential,2024-01-18,Thursday,21,0,1,0.268,Moderate,915,3000,26.8,0,5,0.366,0.215,synthetic
Yelahanka,13.102137,77.594657,residential,2024-01-18,Thursday,22,0,1,0.194,Low,562,3000,19.4,0,5,0.403,0.155,synthetic
Yelahanka,13.104109,77.594665,residential,2024-01-18,Thursday,23,0,1,0.079,Low,204,3000,7.9,0,5,0.461,0.063,synthetic
Marathahalli,12.962888,77.696252,commercial,2024-01-18,Thursday,0,0,1,0.101,Low,563,6500,10.1,0,10,0.45,0.081,synthetic
Marathahalli,12.961437,77.696315,commercial,2024-01-18,Thursday,1,0,1,0.083,Low,592,6500,8.3,0,10,0.458,0.066,synthetic
Marathahalli,12.96094,77.694543,commercial,2024-01-18,Thursday,2,0,1,0.058,Low,332,6500,5.8,0,10,0.471,0.046,synthetic
Marathahalli,12.961507,77.695222,commercial,2024-01-18,Thursday,3,0,1,0.067,Low,427,6500,6.7,0,10,0.466,0.054,synthetic
Marathahalli,12.962883,77.697334,commercial,2024-01-18,Thursday,4,0,1,0.078,Low,480,6500,7.8,0,10,0.461,0.063,synthetic
Marathahalli,12.957559,77.697641,commercial,2024-01-18,Thursday,5,0,1,0.117,Low,662,6500,11.7,0,10,0.442,0.093,synthetic
Marathahalli,12.9585,77.696226,commercial,2024-01-18,Thursday,6,0,0,0.129,Low,739,6500,12.9,0,10,0.174,0.103,synthetic
Marathahalli,12.955594,77.695345,commercial,2024-01-18,Thursday,7,0,0,0.131,Low,970,6500,13.1,0,10,0.174,0.105,synthetic
Marathahalli,12.959172,77.697168,commercial,2024-01-18,Thursday,8,0,0,0.328,Moderate,1933,6500,32.8,0,10,0.134,0.263,synthetic
Marathahalli,12.96037,77.696586,commercial,2024-01-18,Thursday,9,0,0,0.459,Moderate,3221,6500,45.9,0,10,0.108,0.367,synthetic
Marathahalli,12.956613,77.696551,commercial,2024-01-18,Thursday,10,0,0,0.568,High,3512,6500,56.8,0,10,0.086,0.454,synthetic
Marathahalli,12.957307,77.694718,commercial,2024-01-18,Thursday,11,0,0,0.6,High,4258,6500,60.0,0,10,0.08,0.48,synthetic
Marathahalli,12.9562,77.697163,commercial,2024-01-18,Thursday,12,0,0,0.632,High,3527,6500,63.2,0,10,0.074,0.506,synthetic
Marathahalli,12.959359,77.698872,commercial,2024-01-18,Thursday,13,0,0,0.6,High,4186,6500,60.0,0,10,0.08,0.48,synthetic
Marathahalli,12.959414,77.697664,commercial,2024-01-18,Thursday,14,0,0,0.593,High,4386,6500,59.3,0,10,0.081,0.475,synthetic
Marathahalli,12.956179,77.699166,commercial,2024-01-18,Thursday,15,0,0,0.575,High,4023,6500,57.5,0,10,0.085,0.46,synthetic
Marathahalli,12.959201,77.694964,commercial,2024-01-18,Thursday,16,0,0,0.604,High,3819,6500,60.4,0,10,0.079,0.483,synthetic
Marathahalli,12.960911,77.699196,commercial,2024-01-18,Thursday,17,0,0,0.712,High,4595,6500,71.2,0,10,0.058,0.57,synthetic
Marathahalli,12.956636,77.69606,commercial,2024-01-18,Thursday,18,0,0,0.738,High,5341,6500,73.8,0,10,0.052,0.591,synthetic
Marathahalli,12.959258,77.696589,commercial,2024-01-18,Thursday,19,0,0,0.673,High,4954,6500,67.3,0,10,0.065,0.539,synthetic
Marathahalli,12.961966,77.699635,commercial,2024-01-18,Thursday,20,0,1,0.457,Moderate,2624,6500,45.7,0,10,0.272,0.365,synthetic
Marathahalli,12.958862,77.69997,commercial,2024-01-18,Thursday,21,0,1,0.324,Moderate,2193,6500,32.4,0,10,0.338,0.259,synthetic
Marathahalli,12.962892,77.698797,commercial,2024-01-18,Thursday,22,0,1,0.239,Low,1487,6500,23.9,0,10,0.381,0.191,synthetic
Marathahalli,12.958228,77.696029,commercial,2024-01-18,Thursday,23,0,1,0.118,Low,714,6500,11.8,0,10,0.441,0.094,synthetic
Bannerghatta Road,12.902322,77.599892,residential,2024-01-18,Thursday,0,0,1,0.068,Low,324,4500,6.8,0,7,0.466,0.054,synthetic
Bannerghatta Road,12.902999,77.595567,residential,2024-01-18,Thursday,1,0,1,0.068,Low,280,4500,6.8,0,7,0.466,0.055,synthetic
Bannerghatta Road,12.899631,77.596638,residential,2024-01-18,Thursday,2,0,1,0.041,Low,193,4500,4.1,0,7,0.479,0.033,synthetic
Bannerghatta Road,12.899799,77.599302,residential,2024-01-18,Thursday,3,0,1,0.015,Low,68,4500,1.5,0,7,0.492,0.012,synthetic
Bannerghatta Road,12.897187,77.600411,residential,2024-01-18,Thursday,4,0,1,0.1,Low,382,4500,10.0,0,7,0.45,0.08,synthetic
Bannerghatta Road,12.903192,77.593849,residential,2024-01-18,Thursday,5,0,1,0.145,Low,600,4500,14.5,0,7,0.428,0.116,synthetic
Bannerghatta Road,12.895763,77.595608,residential,2024-01-18,Thursday,6,0,0,0.17,Low,784,4500,17.0,0,7,0.166,0.136,synthetic
Bannerghatta Road,12.895607,77.599428,residential,2024-01-18,Thursday,7,0,0,0.239,Low,944,4500,23.9,0,7,0.152,0.191,synthetic
Bannerghatta Road,12.900279,77.594275,residential,2024-01-18,Thursday,8,0,0,0.401,Moderate,1775,4500,40.1,0,7,0.12,0.321,synthetic
Bannerghatta Road,12.897442,77.600283,residential,2024-01-18,Thursday,9,0,0,0.438,Moderate,2075,4500,43.8,0,7,0.112,0.35,synthetic
Bannerghatta Road,12.896209,77.593652,residential,2024-01-18,Thursday,10,0,0,0.326,Moderate,1249,4500,32.6,0,7,0.135,0.261,synthetic
Bannerghatta Road,12.896614,77.597361,residential,2024-01-18,Thursday,11,0,0,0.344,Moderate,1699,4500,34.4,0,7,0.131,0.276,synthetic
Bannerghatta Road,12.900838,77.595118,residential,2024-01-18,Thursday,12,0,0,0.364,Moderate,1627,4500,36.4,0,7,0.127,0.291,synthetic
Bannerghatta Road,12.896384,77.59584,residential,2024-01-18,Thursday,13,0,0,0.329,Moderate,1375,4500,32.9,0,7,0.134,0.264,synthetic
Bannerghatta Road,12.897954,77.593996,residential,2024-01-18,Thursday,14,0,0,0.317,Moderate,1293,4500,31.7,0,7,0.137,0.254,synthetic
Bannerghatta Road,12.897984,77.596379,residential,2024-01-18,Thursday,15,0,0,0.366,Moderate,1504,4500,36.6,0,7,0.127,0.293,synthetic
Bannerghatta Road,12.897195,77.597304,residential,2024-01-18,Thursday,16,0,0,0.38,Moderate,1804,4500,38.0,0,7,0.124,0.304,synthetic
Bannerghatta Road,12.902751,77.593673,residential,2024-01-18,Thursday,17,0,0,0.477,Moderate,2137,4500,47.7,0,7,0.105,0.381,synthetic
Bannerghatta Road,12.89558,77.5984,residential,2024-01-18,Thursday,18,0,0,0.548,Moderate,2818,4500,54.8,0,7,0.09,0.439,synthetic
Bannerghatta Road,12.899583,77.593522,residential,2024-01-18,Thursday,19,0,0,0.473,Moderate,1936,4500,47.3,0,7,0.105,0.378,synthetic
Bannerghatta Road,12.898433,77.600775,residential,2024-01-18,Thursday,20,0,1,0.365,Moderate,1593,4500,36.5,0,7,0.318,0.292,synthetic
Bannerghatta Road,12.897558,77.596684,residential,2024-01-18,Thursday,21,0,1,0.295,Moderate,1398,4500,29.5,0,7,0.352,0.236,synthetic
Bannerghatta Road,12.897247,77.597333,residential,2024-01-18,Thursday,22,0,1,0.228,Low,1049,4500,22.8,0,7,0.386,0.183,synthetic
Bannerghatta Road,12.895901,77.594451,residential,2024-01-18,Thursday,23,0,1,0.108,Low,484,4500,10.8,0,7,0.446,0.086,synthetic
Shivajinagar,12.987402,77.597383,commercial,2024-01-18,Thursday,0,0,1,0.1,Low,498,5500,10.0,1,9,0.45,0.08,synthetic
Shivajinagar,12.980682,77.597162,commercial,2024-01-18,Thursday,1,0,1,0.036,Low,199,5500,3.6,1,9,0.482,0.028,synthetic
Shivajinagar,12.987289,77.601052,commercial,2024-01-18,Thursday,2,0,1,0.057,Low,325,5500,5.7,1,9,0.471,0.046,synthetic
Shivajinagar,12.981097,77.597279,commercial,2024-01-18,Thursday,3,0,1,0.033,Low,188,5500,3.3,1,9,0.484,0.026,synthetic
Shivajinagar,12.983154,77.59782,commercial,2024-01-18,Thursday,4,0,1,0.08,Low,405,5500,8.0,1,9,0.46,0.064,synthetic
Shivajinagar,12.985027,77.599392,commercial,2024-01-18,Thursday,5,0,1,0.115,Low,645,5500,11.5,1,9,0.442,0.092,synthetic
Shivajinagar,12.983956,77.59561,commercial,2024-01-18,Thursday,6,0,0,0.088,Low,525,5500,8.8,1,9,0.182,0.07,synthetic
Shivajinagar,12.984296,77.600016,commercial,2024-01-18,Thursday,7,0,0,0.237,Low,1221,5500,23.7,1,9,0.153,0.19,synthetic
Shivajinagar,12.983197,77.595244,commercial,2024-01-18,Thursday,8,0,0,0.377,Moderate,2054,5500,37.7,1,9,0.125,0.302,synthetic
Shivajinagar,12.98462,77.599438,commercial,2024-01-18,Thursday,9,0,0,0.494,Moderate,2728,5500,49.4,1,9,0.101,0.395,synthetic
Shivajinagar,12.980909,77.600286,commercial,2024-01-18,Thursday,10,0,0,0.587,High,3374,5500,58.7,1,9,0.083,0.47,synthetic
Shivajinagar,12.981183,77.59769,commercial,2024-01-18,Thursday,11,0,0,0.577,High,2708,5500,57.7,1,9,0.085,0.461,synthetic
Shivajinagar,12.986684,77.601397,commercial,2024-01-18,Thursday,12,0,0,0.591,High,3091,5500,59.1,1,9,0.082,0.473,synthetic
Shivajinagar,12.980211,77.601088,commercial,2024-01-18,Thursday,13,0,0,0.58,High,3173,5500,58.0,1,9,0.084,0.464,synthetic
Shivajinagar,12.980999,77.60032,commercial,2024-01-18,Thursday,14,0,0,0.561,High,3107,5500,56.1,1,9,0.088,0.449,synthetic
Shivajinagar,12.983956,77.600342,commercial,2024-01-18,Thursday,15,0,0,0.523,Moderate,3201,5500,52.3,1,9,0.095,0.418,synthetic
Shivajinagar,12.984879,77.595414,commercial,2024-01-18,Thursday,16,0,0,0.596,High,2799,5500,59.6,1,9,0.081,0.477,synthetic
Shivajinagar,12.986109,77.598962,commercial,2024-01-18,Thursday,17,0,0,0.746,High,4357,5500,74.6,1,9,0.051,0.597,synthetic
Shivajinagar,12.98344,77.600585,commercial,2024-01-18,Thursday,18,0,0,0.736,High,3486,5500,73.6,1,9,0.053,0.589,synthetic
Shivajinagar,12.985826,77.601403,commercial,2024-01-18,Thursday,19,0,0,0.69,High,3399,5500,69.0,1,9,0.062,0.552,synthetic
Shivajinagar,12.987047,77.60143,commercial,2024-01-18,Thursday,20,0,1,0.562,High,3092,5500,56.2,1,9,0.219,0.449,synthetic
Shivajinagar,12.980159,77.595789,commercial,2024-01-18,Thursday,21,0,1,0.399,Moderate,2108,5500,39.9,1,9,0.301,0.319,synthetic
Shivajinagar,12.984663,77.596354,commercial,2024-01-18,Thursday,22,0,1,0.161,Low,776,5500,16.1,1,9,0.42,0.129,synthetic
Shivajinagar,12.981337,77.597549,commercial,2024-01-18,Thursday,23,0,1,0.087,Low,459,5500,8.7,1,9,0.457,0.069,synthetic
Jayanagar,12.926986,77.582235,residential,2024-01-18,Thursday,0,0,1,0.058,Low,199,4000,5.8,0,8,0.471,0.047,synthetic
Jayanagar,12.927875,77.587489,residential,2024-01-18,Thursday,1,0,1,0.103,Low,383,4000,10.3,0,8,0.449,0.082,synthetic
Jayanagar,12.929233,77.584081,residential,2024-01-18,Thursday,2,0,1,0.075,Low,336,4000,7.5,0,8,0.463,0.06,synthetic
Jayanagar,12.927233,77.584513,residential,2024-01-18,Thursday,3,0,1,0.087,Low,369,4000,8.7,0,8,0.457,0.07,synthetic
Jayanagar,12.9219,77.585444,residential,2024-01-18,Thursday,4,0,1,0.034,Low,140,4000,3.4,0,8,0.483,0.027,synthetic
Jayanagar,12.928517,77.580303,residential,2024-01-18,Thursday,5,0,1,0.145,Low,562,4000,14.5,0,8,0.428,0.116,synthetic
Jayanagar,12.924459,77.580349,residential,2024-01-18,Thursday,6,0,0,0.133,Low,542,4000,13.3,0,8,0.173,0.107,synthetic
