area,latitude,longitude,date,hour,month,weather_condition,rainfall_mm_hr,visibility_km,visibility_score,wind_speed_kmh,humidity_pct,temperature_c,flood_risk,waterlogging_risk,road_slipperiness,weather_severity,is_night,data_source
JP Nagar,12.899679,77.601621,2024-01-18,11,1,Clear,0.0,12.5,1.0,10.7,47.7,22.0,0.002,0.0,0.056,0.008,0,synthetic
JP Nagar,12.899305,77.600862,2024-01-18,12,1,Clear,0.0,11.5,0.958,3.9,45.8,22.4,0.0,0.018,0.033,0.022,0,synthetic
JP Nagar,12.900402,77.59794,2024-01-18,13,1,Clear,0.0,12.2,1.0,7.6,42.4,19.6,0.037,0.01,0.069,0.083,0,synthetic
JP Nagar,12.897833,77.5954,2024-01-18,14,1,Clear,0.0,12.5,1.0,12.5,41.3,24.6,0.045,0.053,0.077,0.04,0,synthetic
JP Nagar,12.899482,77.596948,2024-01-18,15,1,Fog,0.23,0.9,0.075,2.5,94.7,24.9,0.028,0.004,0.179,0.523,0,synthetic
JP Nagar,12.892455,77.592773,2024-01-18,16,1,Light Rain,2.27,6.5,0.542,16.6,74.0,24.3,0.0,0.0,0.334,0.249,0,synthetic
JP Nagar,12.895456,77.597656,2024-01-18,17,1,Fog,0.23,0.4,0.033,3.1,87.5,21.5,0.04,0.058,0.174,0.57,0,synthetic
JP Nagar,12.899939,77.596647,2024-01-18,18,1,Clear,0.0,12.6,1.0,12.1,48.2,21.5,0.041,0.054,0.072,0.067,0,synthetic
JP Nagar,12.900607,77.594214,2024-01-18,19,1,Cloudy,0.0,8.6,0.717,12.8,60.4,22.4,0.0,0.0,0.105,0.115,0,synthetic
JP Nagar,12.897428,77.592775,2024-01-18,20,1,Cloudy,0.0,9.4,0.783,14.9,60.1,20.2,0.0,0.0,0.103,0.083,1,synthetic
JP Nagar,12.897987,77.600377,2024-01-18,21,1,Cloudy,0.0,9.7,0.808,15.1,58.4,20.8,0.031,0.015,0.108,0.137,1,synthetic
JP Nagar,12.89636,77.599171,2024-01-18,22,1,Cloudy,0.0,9.7,0.808,12.2,66.6,17.6,0.048,0.036,0.091,0.063,1,synthetic
JP Nagar,12.897514,77.60142,2024-01-18,23,1,Clear,0.0,12.7,1.0,10.8,47.6,17.1,0.018,0.025,0.043,0.078,1,synthetic
Koramangala,12.938156,77.620903,2024-01-19,0,1,Clear,0.0,11.7,0.975,4.0,49.2,19.2,0.0,0.028,0.079,0.064,1,synthetic
Koramangala,12.938219,77.626435,2024-01-19,1,1,Clear,0.0,12.7,1.0,8.2,45.7,18.7,0.0,0.0,0.058,0.016,1,synthetic
Koramangala,12.939823,77.629441,2024-01-19,2,1,Cloudy,0.0,9.3,0.775,13.3,58.7,17.9,0.035,0.017,0.089,0.074,1,synthetic
Koramangala,12.931756,77.624594,2024-01-19,3,1,Clear,0.0,12.5,1.0,11.1,41.8,19.0,0.04,0.049,0.06,0.01,1,synthetic
Koramangala,12.931913,77.625377,2024-01-19,4,1,Clear,0.0,11.7,0.975,7.1,46.4,18.5,0.0,0.0,0.037,0.012,1,synthetic
Koramangala,12.940087,77.620881,2024-01-19,5,1,Clear,0.0,12.1,1.0,6.0,40.0,21.8,0.05,0.014,0.076,0.025,1,synthetic
Koramangala,12.931623,77.625155,2024-01-19,6,1,Clear,0.0,11.6,0.967,5.1,45.7,18.0,0.0,0.0,0.066,0.0,0,synthetic
Koramangala,12.931452,77.623331,2024-01-19,7,1,Clear,0.0,12.1,1.0,12.6,45.7,17.4,0.0,0.028,0.062,0.012,0,synthetic
Koramangala,12.930323,77.628033,2024-01-19,8,1,Clear,0.0,11.4,0.95,8.4,46.6,17.7,0.032,0.056,0.077,0.1,0,synthetic
Koramangala,12.936853,77.624792,2024-01-19,9,1,Cloudy,0.0,8.7,0.725,11.3,60.9,22.3,0.001,0.0,0.081,0.108,0,synthetic
Koramangala,12.933949,77.620502,2024-01-19,10,1,Clear,0.0,11.8,0.983,9.6,48.6,21.4,0.02,0.034,0.055,0.084,0,synthetic
Koramangala,12.932706,77.619951,2024-01-19,11,1,Clear,0.0,11.6,0.967,7.9,46.4,21.3,0.015,0.021,0.022,0.062,0,synthetic
Koramangala,12.930675,77.619592,2024-01-19,12,1,Clear,0.0,11.3,0.942,4.9,40.6,20.8,0.002,0.003,0.036,0.003,0,synthetic
Koramangala,12.93556,77.626565,2024-01-19,13,1,Cloudy,0.0,9.3,0.775,10.0,58.9,21.9,0.0,0.0,0.065,0.093,0,synthetic
Koramangala,12.935519,77.622305,2024-01-19,14,1,Clear,0.0,11.9,0.992,6.2,47.3,26.1,0.023,0.03,0.031,0.004,0,synthetic
Koramangala,12.936451,77.624798,2024-01-19,15,1,Clear,0.0,12.7,1.0,10.8,49.6,24.6,0.001,0.007,0.026,0.057,0,synthetic
Koramangala,12.934468,77.627419,2024-01-19,16,1,Fog,0.24,0.6,0.05,2.2,86.1,25.3,0.025,0.049,0.165,0.558,0,synthetic
Koramangala,12.937847,77.622744,2024-01-19,17,1,Strong Wind,1.29,8.4,0.7,62.9,64.5,20.7,0.028,0.057,0.128,0.529,0,synthetic
Koramangala,12.936836,77.622001,2024-01-19,18,1,Cloudy,0.0,9.7,0.808,16.6,66.9,19.9,0.02,0.0,0.103,0.123,0,synthetic
Koramangala,12.934646,77.619729,2024-01-19,19,1,Cloudy,0.0,8.9,0.742,11.0,62.2,21.5,0.0,0.0,0.07,0.082,0,synthetic
Koramangala,12.935091,77.625444,2024-01-19,20,1,Cloudy,0.0,8.7,0.725,13.2,58.1,22.0,0.0,0.0,0.059,0.144,1,synthetic
Koramangala,12.938135,77.625291,2024-01-19,21,1,Clear,0.0,12.3,1.0,3.6,48.0,21.6,0.0,0.001,0.03,0.072,1,synthetic
Koramangala,12.94008,77.620682,2024-01-19,22,1,Clear,0.0,12.6,1.0,8.6,40.2,19.0,0.005,0.0,0.076,0.084,1,synthetic
Koramangala,12.938098,77.626156,2024-01-19,23,1,Fog,0.25,1.3,0.108,3.0,88.9,16.5,0.006,0.0,0.142,0.512,1,synthetic
Silk Board,12.911666,77.606423,2024-01-19,0,1,Cloudy,0.0,9.5,0.792,13.1,64.2,19.2,0.0,0.0,0.085,0.055,1,synthetic
Silk Board,12.919713,77.607853,2024-01-19,1,1,Cloudy,0.0,9.7,0.808,11.3,60.4,19.3,0.057,0.02,0.067,0.127,1,synthetic
Silk Board,12.915129,77.607722,2024-01-19,2,1,Clear,0.0,12.0,1.0,11.1,46.0,17.8,0.0,0.0,0.029,0.096,1,synthetic
Silk Board,12.921298,77.609657,2024-01-19,3,1,Cloudy,0.0,8.9,0.742,9.6,63.8,18.2,0.004,0.021,0.089,0.119,1,synthetic
Silk Board,12.917737,77.608327,2024-01-19,4,1,Clear,0.0,12.3,1.0,6.9,41.7,19.4,0.038,0.023,0.076,0.075,1,synthetic
Silk Board,12.91278,77.611065,2024-01-19,5,1,Fog,0.2,0.2,0.017,1.2,92.5,19.9,0.007,0.0,0.176,0.584,1,synthetic
Silk Board,12.913012,77.614154,2024-01-19,6,1,Cloudy,0.0,9.5,0.792,11.6,60.6,18.2,0.047,0.062,0.051,0.145,0,synthetic
Silk Board,12.917776,77.613992,2024-01-19,7,1,Clear,0.0,12.6,1.0,7.7,41.9,16.6,0.0,0.007,0.074,0.059,0,synthetic
Silk Board,12.918535,77.60991,2024-01-19,8,1,Clear,0.0,12.0,1.0,12.6,45.8,16.7,0.0,0.023,0.056,0.032,0,synthetic
Silk Board,12.914943,77.609392,2024-01-19,9,1,Cloudy,0.0,8.8,0.733,10.4,66.1,21.9,0.001,0.007,0.051,0.057,0,synthetic
Silk Board,12.914845,77.614898,2024-01-19,10,1,Cloudy,0.0,9.6,0.8,11.3,59.8,21.4,0.0,0.0,0.065,0.096,0,synthetic
Silk Board,12.921409,77.612156,2024-01-19,11,1,Clear,0.0,11.7,0.975,9.4,41.7,22.1,0.031,0.029,0.068,0.006,0,synthetic
Silk Board,12.915624,77.61041,2024-01-19,12,1,Clear,0.0,12.4,1.0,7.4,40.1,20.3,0.038,0.042,0.037,0.08,0,synthetic
Silk Board,12.920949,77.612107,2024-01-19,13,1,Cloudy,0.0,9.3,0.775,13.9,67.0,20.7,0.039,0.029,0.067,0.068,0,synthetic
Silk Board,12.912377,77.606532,2024-01-19,14,1,Clear,0.0,11.5,0.958,3.7,43.2,25.5,0.053,0.058,0.051,0.078,0,synthetic
Silk Board,12.912975,77.609346,2024-01-19,15,1,Cloudy,0.0,8.3,0.692,12.8,65.3,25.8,0.0,0.022,0.073,0.059,0,synthetic
Silk Board,12.917151,77.605398,2024-01-19,16,1,Cloudy,0.0,8.9,0.742,9.0,61.5,24.3,0.052,0.03,0.091,0.05,0,synthetic
Silk Board,12.920203,77.612351,2024-01-19,17,1,Clear,0.0,12.6,1.0,9.2,49.0,20.3,0.0,0.0,0.045,0.005,0,synthetic
Silk Board,12.913997,77.609337,2024-01-19,18,1,Cloudy,0.0,8.9,0.742,8.1,66.3,22.3,0.004,0.025,0.099,0.119,0,synthetic
Silk Board,12.912778,77.605137,2024-01-19,19,1,Cloudy,0.0,9.6,0.8,8.7,66.4,20.8,0.0,0.0,0.062,0.138,0,synthetic
Silk Board,12.912914,77.606652,2024-01-19,20,1,Clear,0.0,12.4,1.0,7.2,47.3,20.4,0.007,0.0,0.074,0.054,1,synthetic
Silk Board,12.920231,77.606756,2024-01-19,21,1,Clear,0.0,12.4,1.0,7.0,41.7,21.4,0.047,0.06,0.061,0.021,1,synthetic
Silk Board,12.918766,77.606272,2024-01-19,22,1,Clear,0.0,12.6,1.0,4.5,43.9,18.4,0.0,0.0,0.029,0.051,1,synthetic
Silk Board,12.916266,77.607883,2024-01-19,23,1,Clear,0.0,12.4,1.0,6.6,42.9,16.8,0.006,0.032,0.064,0.064,1,synthetic
BTM Layout,12.914811,77.612145,2024-01-19,0,1,Fog,0.24,0.4,0.033,3.9,88.6,19.3,0.015,0.024,0.173,0.57,1,synthetic
BTM Layout,12.919497,77.611581,2024-01-19,1,1,Clear,0.0,12.6,1.0,7.6,46.8,16.9,0.0,0.019,0.076,0.014,1,synthetic
BTM Layout,12.916329,77.603081,2024-01-19,2,1,Fog,0.17,1.0,0.083,1.5,93.0,16.5,0.01,0.037,0.171,0.524,1,synthetic
BTM Layout,12.92056,77.610667,2024-01-19,3,1,Cloudy,0.0,8.9,0.742,9.8,64.2,19.0,0.065,0.063,0.063,0.12,1,synthetic
BTM Layout,12.916743,77.607159,2024-01-19,4,1,Cloudy,0.0,8.5,0.708,12.3,60.1,17.3,0.028,0.018,0.079,0.125,1,synthetic
BTM Layout,12.917904,77.610122,2024-01-19,5,1,Clear,0.0,12.7,1.0,3.7,43.2,20.8,0.051,0.047,0.056,0.007,1,synthetic
BTM Layout,12.919091,77.603733,2024-01-19,6,1,Clear,0.0,12.4,1.0,8.2,47.7,17.1,0.043,0.065,0.048,0.037,0,synthetic
BTM Layout,12.919231,77.606316,2024-01-19,7,1,Clear,0.0,12.2,1.0,11.4,48.5,15.6,0.007,0.021,0.074,0.065,0,synthetic
BTM Layout,12.918185,77.60461,2024-01-19,8,1,Cloudy,0.0,8.4,0.7,7.1,64.0,17.1,0.0,0.03,0.108,0.094,0,synthetic
BTM Layout,12.914112,77.612121,2024-01-19,9,1,Heavy Rain,22.3,2.7,0.225,31.7,91.6,22.2,0.024,0.057,0.821,0.726,0,synthetic
BTM Layout,12.913626,77.612029,2024-01-19,10,1,Clear,0.0,12.8,1.0,6.1,42.6,19.5,0.0,0.006,0.052,0.02,0,synthetic
BTM Layout,12.917773,77.612857,2024-01-19,11,1,Cloudy,0.0,8.7,0.725,15.2,58.6,20.6,0.0,0.004,0.098,0.077,0,synthetic
BTM Layout,12.914831,77.603842,2024-01-19,12,1,Clear,0.0,11.6,0.967,10.2,42.2,20.9,0.003,0.0,0.049,0.076,0,synthetic
BTM Layout,12.919288,77.609449,2024-01-19,13,1,Clear,0.0,12.3,1.0,9.0,46.3,21.5,0.068,0.076,0.07,0.005,0,synthetic
BTM Layout,12.91908,77.604633,2024-01-19,14,1,Cloudy,0.0,9.8,0.817,12.9,57.7,25.3,0.037,0.045,0.076,0.087,0,synthetic
BTM Layout,12.915326,77.611687,2024-01-19,15,1,Cloudy,0.0,8.2,0.683,8.3,59.2,26.4,0.001,0.017,0.083,0.102,0,synthetic
BTM Layout,12.921419,77.607658,2024-01-19,16,1,Strong Wind,0.93,7.5,0.625,65.6,60.8,25.8,0.0,0.002,0.148,0.506,0,synthetic
BTM Layout,12.91429,77.612643,2024-01-19,17,1,Cloudy,0.0,8.5,0.708,11.6,65.5,21.5,0.056,0.026,0.078,0.137,0,synthetic
BTM Layout,12.919057,77.605882,2024-01-19,18,1,Cloudy,0.0,8.5,0.708,16.2,66.5,20.1,0.0,0.008,0.061,0.124,0,synthetic
BTM Layout,12.915899,77.604765,2024-01-19,19,1,Cloudy,0.0,9.2,0.767,15.3,63.9,20.8,0.062,0.057,0.068,0.091,0,synthetic
BTM Layout,12.913597,77.608333,2024-01-19,20,1,Clear,0.0,11.3,0.942,5.6,40.0,22.2,0.004,0.0,0.021,0.027,1,synthetic
BTM Layout,12.917664,77.610684,2024-01-19,21,1,Clear,0.0,12.6,1.0,6.8,43.4,19.8,0.012,0.0,0.065,0.098,1,synthetic
BTM Layout,12.912302,77.603942,2024-01-19,22,1,Clear,0.0,12.4,1.0,12.8,47.8,16.7,0.048,0.065,0.049,0.081,1,synthetic
BTM Layout,12.918479,77.610791,2024-01-19,23,1,Clear,0.0,12.3,1.0,11.7,46.8,16.8,0.013,0.032,0.023,0.059,1,synthetic
Majestic,12.976808,77.570966,2024-01-19,0,1,Clear,0.0,12.6,1.0,7.4,41.5,18.7,0.03,0.04,0.064,0.006,1,synthetic
Majestic,12.97407,77.56876,2024-01-19,1,1,Cloudy,0.0,8.3,0.692,11.5,62.3,17.7,0.0,0.0,0.053,0.123,1,synthetic
Majestic,12.974351,77.573803,2024-01-19,2,1,Fog,0.21,0.5,0.042,6.3,89.7,16.7,0.028,0.029,0.132,0.591,1,synthetic
Majestic,12.978821,77.574856,2024-01-19,3,1,Fog,0.17,1.3,0.108,1.0,89.0,18.4,0.036,0.021,0.174,0.541,1,synthetic
Majestic,12.974146,77.569518,2024-01-19,4,1,Cloudy,0.0,8.6,0.717,12.7,58.3,18.5,0.029,0.012,0.084,0.137,1,synthetic
Majestic,12.981249,77.570894,2024-01-19,5,1,Clear,0.0,11.4,0.95,5.1,42.0,21.3,0.0,0.0,0.061,0.006,1,synthetic
Majestic,12.973212,77.56707,2024-01-19,6,1,Cloudy,0.0,9.7,0.808,8.0,63.2,15.8,0.0,0.0,0.056,0.129,0,synthetic
Majestic,12.980405,77.569447,2024-01-19,7,1,Clear,0.0,11.7,0.975,10.1,48.3,16.8,0.011,0.014,0.052,0.01,0,synthetic
Majestic,12.973088,77.571782,2024-01-19,8,1,Clear,0.0,11.4,0.95,8.7,48.7,17.8,0.0,0.0,0.046,0.023,0,synthetic
Majestic,12.979358,77.57616,2024-01-19,9,1,Clear,0.0,11.6,0.967,7.9,49.6,20.9,0.0,0.0,0.043,0.094,0,synthetic
Majestic,12.981492,77.569431,2024-01-19,10,1,Clear,0.0,11.5,0.958,4.2,46.6,22.1,0.033,0.02,0.022,0.011,0,synthetic
Majestic,12.979734,77.570888,2024-01-19,11,1,Clear,0.0,11.4,0.95,7.5,48.6,21.2,0.014,0.022,0.043,0.094,0,synthetic
Majestic,12.981011,77.571734,2024-01-19,12,1,Cloudy,0.0,9.5,0.792,13.5,57.2,22.3,0.011,0.02,0.097,0.054,0,synthetic
Majestic,12.971937,77.569105,2024-01-19,13,1,Clear,0.0,11.3,0.942,10.5,48.7,22.4,0.041,0.029,0.068,0.035,0,synthetic
Majestic,12.97289,77.567255,2024-01-19,14,1,Clear,0.0,12.0,1.0,8.9,40.2,24.3,0.02,0.012,0.042,0.057,0,synthetic
Majestic,12.97704,77.566918,2024-01-19,15,1,Cloudy,0.0,8.7,0.725,8.6,57.2,25.3,0.0,0.0,0.083,0.078,0,synthetic
Majestic,12.980754,77.568671,2024-01-19,16,1,Fog,0.18,1.0,0.083,3.3,90.2,24.8,0.06,0.065,0.123,0.537,0,synthetic
Majestic,12.974857,77.572603,2024-01-19,17,1,Clear,0.0,11.8,0.983,12.1,44.8,22.4,0.0,0.0,0.064,0.086,0,synthetic
Majestic,12.978788,77.573708,2024-01-19,18,1,Clear,0.0,11.7,0.975,6.2,43.4,22.4,0.0,0.0,0.054,0.026,0,synthetic
Majestic,12.976249,77.569703,2024-01-19,19,1,Cloudy,0.0,9.7,0.808,7.9,59.6,20.2,0.004,0.018,0.095,0.101,0,synthetic
Majestic,12.977524,77.570044,2024-01-19,20,1,Clear,0.0,11.4,0.95,5.0,44.1,22.5,0.052,0.025,0.052,0.076,1,synthetic
Majestic,12.9755,77.576197,2024-01-19,21,1,Fog,0.22,1.2,0.1,3.6,85.1,22.3,0.0,0.002,0.14,0.535,1,synthetic
Majestic,12.977718,77.572388,2024-01-19,22,1,Cloudy,0.0,9.1,0.758,9.4,59.0,18.0,0.061,0.073,0.055,0.058,1,synthetic
Majestic,12.974683,77.571498,2024-01-19,23,1,Clear,0.0,12.0,1.0,5.5,44.4,18.6,0.01,0.0,0.048,0.054,1,synthetic
MG Road,12.972939,77.605528,2024-01-19,0,1,Cloudy,0.0,8.8,0.733,7.4,58.4,17.0,0.052,0.039,0.065,0.099,1,synthetic
MG Road,12.97284,77.607089,2024-01-19,1,1,Clear,0.0,12.1,1.0,10.7,42.2,19.0,0.0,0.0,0.063,0.012,1,synthetic
MG Road,12.97554,77.6098,2024-01-19,2,1,Cloudy,0.0,8.5,0.708,10.0,57.2,18.5,0.002,0.031,0.075,0.129,1,synthetic
MG Road,12.979198,77.604154,2024-01-19,3,1,Fog,0.24,0.2,0.017,0.2,91.6,18.3,0.0,0.0,0.15,0.551,1,synthetic
MG Road,12.976787,77.601968,2024-01-19,4,1,Strong Wind,1.03,7.3,0.608,64.5,59.1,18.3,0.0,0.0,0.114,0.453,1,synthetic
MG Road,12.97193,77.604438,2024-01-19,5,1,Cloudy,0.0,9.2,0.767,12.1,59.0,20.3,0.0,0.0,0.087,0.147,1,synthetic
MG Road,12.972453,77.606664,2024-01-19,6,1,Cloudy,0.0,9.8,0.817,11.0,59.0,18.1,0.0,0.014,0.096,0.088,0,synthetic
MG Road,12.97312,77.601932,2024-01-19,7,1,Clear,0.0,11.2,0.933,4.4,44.1,16.2,0.043,0.028,0.072,0.002,0,synthetic
MG Road,12.972374,77.603843,2024-01-19,8,1,Clear,0.0,11.4,0.95,5.2,43.9,18.1,0.0,0.0,0.06,0.019,0,synthetic
MG Road,12.971289,77.605624,2024-01-19,9,1,Clear,0.0,11.4,0.95,10.2,46.3,20.8,0.054,0.043,0.064,0.011,0,synthetic
MG Road,12.97709,77.60553,2024-01-19,10,1,Clear,0.0,12.7,1.0,11.0,44.2,19.7,0.0,0.016,0.048,0.067,0,synthetic
MG Road,12.977745,77.608918,2024-01-19,11,1,Clear,0.0,12.4,1.0,5.6,40.6,19.7,0.0,0.0,0.077,0.039,0,synthetic
MG Road,12.970866,77.609892,2024-01-19,12,1,Cloudy,0.0,8.5,0.708,15.0,65.6,22.0,0.036,0.048,0.091,0.132,0,synthetic
MG Road,12.972195,77.603067,2024-01-19,13,1,Cloudy,0.0,9.5,0.792,15.8,59.3,22.0,0.0,0.0,0.074,0.103,0,synthetic
MG Road,12.970498,77.60129,2024-01-19,14,1,Clear,0.0,12.7,1.0,7.7,43.5,25.0,0.0,0.0,0.041,0.034,0,synthetic
MG Road,12.972828,77.609603,2024-01-19,15,1,Clear,0.0,11.9,0.992,9.5,48.2,23.7,0.004,0.0,0.076,0.019,0,synthetic
MG Road,12.978936,77.600001,2024-01-19,16,1,Cloudy,0.0,8.3,0.692,7.5,57.1,23.7,0.018,0.02,0.081,0.102,0,synthetic
MG Road,12.974394,77.602639,2024-01-19,17,1,Clear,0.0,12.2,1.0,4.5,47.3,19.9,0.0,0.0,0.03,0.012,0,synthetic
MG Road,12.971397,77.605155,2024-01-19,18,1,Cloudy,0.0,8.2,0.683,7.3,63.0,19.7,0.0,0.024,0.078,0.072,0,synthetic
MG Road,12.970406,77.600872,2024-01-19,19,1,Cloudy,0.0,9.7,0.808,12.8,61.6,20.8,0.0,0.029,0.053,0.1,0,synthetic
MG Road,12.978633,77.602436,2024-01-19,20,1,Cloudy,0.0,8.8,0.733,13.1,66.8,21.6,0.0,0.019,0.051,0.129,1,synthetic
MG Road,12.977087,77.606121,2024-01-19,21,1,Clear,0.0,11.8,0.983,5.3,44.0,22.2,0.0,0.0,0.05,0.013,1,synthetic
MG Road,12.978898,77.603549,2024-01-19,22,1,Clear,0.0,12.4,1.0,7.9,47.8,17.0,0.021,0.004,0.022,0.01,1,synthetic
MG Road,12.976586,77.608678,2024-01-19,23,1,Clear,0.0,12.1,1.0,5.3,43.5,18.1,0.027,0.039,0.046,0.032,1,synthetic
Indiranagar,12.972386,77.640336,2024-01-19,0,1,Cloudy,0.0,9.5,0.792,16.9,58.2,17.6,0.0,0.023,0.067,0.054,1,synthetic
Indiranagar,12.972963,77.639741,2024-01-19,1,1,Cloudy,0.0,8.6,0.717,13.4,58.5,18.0,0.0,0.0,0.062,0.129,1,synthetic
Indiranagar,12.971523,77.638923,2024-01-19,2,1,Clear,0.0,11.7,0.975,9.0,49.0,18.1,0.0,0.0,0.06,0.052,1,synthetic
Indiranagar,12.971831,77.638045,2024-01-19,3,1,Clear,0.0,11.4,0.95,4.9,46.6,18.9,0.042,0.028,0.069,0.046,1,synthetic
Indiranagar,12.974211,77.644862,2024-01-19,4,1,Cloudy,0.0,8.8,0.733,15.0,59.1,17.2,0.0,0.007,0.051,0.087,1,synthetic
Indiranagar,12.970632,77.644142,2024-01-19,5,1,Clear,0.0,12.0,1.0,9.4,42.4,21.6,0.0,0.02,0.054,0.096,1,synthetic
Indiranagar,12.971388,77.641579,2024-01-19,6,1,Clear,0.0,12.1,1.0,5.2,45.7,17.3,0.013,0.028,0.036,0.008,0,synthetic
Indiranagar,12.974965,77.641971,2024-01-19,7,1,Fog,0.17,0.6,0.05,4.8,87.6,16.1,0.004,0.0,0.153,0.587,0,synthetic
Indiranagar,12.971193,77.641693,2024-01-19,8,1,Clear,0.0,12.8,1.0,5.0,42.5,18.1,0.015,0.006,0.024,0.072,0,synthetic
Indiranagar,12.973846,77.642156,2024-01-19,9,1,Clear,0.0,11.4,0.95,6.8,47.5,20.4,0.005,0.033,0.051,0.05,0,synthetic
Indiranagar,12.970794,77.641377,2024-01-19,10,1,Cloudy,0.0,8.3,0.692,8.3,59.7,21.4,0.0,0.014,0.068,0.065,0,synthetic
Indiranagar,12.976336,77.641713,2024-01-19,11,1,Cloudy,0.0,8.7,0.725,12.3,59.1,22.5,0.0,0.0,0.088,0.142,0,synthetic
Indiranagar,12.967794,77.646059,2024-01-19,12,1,Fog,0.2,0.8,0.067,3.9,90.6,20.8,0.0,0.0,0.173,0.571,0,synthetic
Indiranagar,12.970076,77.636953,2024-01-19,13,1,Clear,0.0,11.7,0.975,4.8,42.0,20.7,0.033,0.054,0.029,0.066,0,synthetic
Indiranagar,12.973417,77.643445,2024-01-19,14,1,Clear,0.0,12.2,1.0,7.2,40.2,24.2,0.022,0.0,0.07,0.005,0,synthetic
Indiranagar,12.973956,77.638372,2024-01-19,15,1,Cloudy,0.0,9.4,0.783,7.6,64.8,24.7,0.018,0.019,0.055,0.077,0,synthetic
Indiranagar,12.971375,77.645733,2024-01-19,16,1,Clear,0.0,12.8,1.0,6.9,48.9,24.5,0.0,0.0,0.075,0.084,0,synthetic
Indiranagar,12.975701,77.645124,2024-01-19,17,1,Clear,0.0,11.6,0.967,6.9,44.9,22.2,0.0,0.0,0.044,0.003,0,synthetic
Indiranagar,12.97079,77.642532,2024-01-19,18,1,Cloudy,0.0,9.6,0.8,14.5,58.3,20.4,0.041,0.065,0.082,0.121,0,synthetic
Indiranagar,12.971483,77.64514,2024-01-19,19,1,Cloudy,0.0,8.8,0.733,15.4,58.0,19.5,0.043,0.031,0.094,0.104,0,synthetic
Indiranagar,12.971046,77.643646,2024-01-19,20,1,Cloudy,0.0,8.8,0.733,13.6,58.7,20.7,0.0,0.006,0.051,0.116,1,synthetic
Indiranagar,12.966905,77.642967,2024-01-19,21,1,Clear,0.0,11.3,0.942,7.4,40.2,21.0,0.04,0.039,0.026,0.07,1,synthetic
Indiranagar,12.966657,77.64252,2024-01-19,22,1,Clear,0.0,11.3,0.942,9.3,40.1,18.0,0.001,0.018,0.021,0.02,1,synthetic
Indiranagar,12.975796,77.641068,2024-01-19,23,1,Clear,0.0,11.8,0.983,12.0,43.2,18.9,0.0,0.003,0.044,0.092,1,synthetic
Whitefield,12.965297,77.753938,2024-01-19,0,1,Clear,0.0,11.9,0.992,5.6,45.0,18.0,0.058,0.062,0.058,0.02,1,synthetic
Whitefield,12.970304,77.748702,2024-01-19,1,1,Clear,0.0,12.2,1.0,5.4,47.4,18.9,0.022,0.005,0.037,0.07,1,synthetic
Whitefield,12.965828,77.751541,2024-01-19,2,1,Strong Wind,1.17,7.9,0.658,67.0,59.2,17.9,0.012,0.026,0.122,0.522,1,synthetic
Whitefield,12.968746,77.754157,2024-01-19,3,1,Clear,0.0,11.5,0.958,4.1,44.6,18.2,0.025,0.048,0.068,0.094,1,synthetic
Whitefield,12.974201,77.750722,2024-01-19,4,1,Cloudy,0.0,9.6,0.8,12.7,67.0,19.0,0.058,0.037,0.071,0.055,1,synthetic
Whitefield,12.965416,77.746104,2024-01-19,5,1,Clear,0.0,12.3,1.0,10.7,42.4,19.6,0.0,0.0,0.061,0.031,1,synthetic
Whitefield,12.971333,77.749861,2024-01-19,6,1,Clear,0.0,11.5,0.958,6.0,47.7,16.3,0.044,0.024,0.057,0.062,0,synthetic
Whitefield,12.974715,77.754413,2024-01-19,7,1,Cloudy,0.0,9.3,0.775,8.5,59.0,16.0,0.021,0.012,0.061,0.123,0,synthetic
Whitefield,12.973277,77.749321,2024-01-19,8,1,Clear,0.0,12.5,1.0,7.4,44.4,18.0,0.008,0.007,0.071,0.048,0,synthetic
Whitefield,12.974548,77.753781,2024-01-19,9,1,Clear,0.0,12.1,1.0,4.3,40.8,22.4,0.03,0.046,0.058,0.032,0,synthetic
Whitefield,12.974711,77.744913,2024-01-19,10,1,Clear,0.0,12.1,1.0,6.7,44.5,22.4,0.014,0.008,0.072,0.036,0,synthetic
Whitefield,12.974241,77.749694,2024-01-19,11,1,Clear,0.0,12.4,1.0,12.4,41.3,22.1,0.002,0.01,0.031,0.03,0,synthetic
Whitefield,12.972767,77.749038,2024-01-19,12,1,Cloudy,0.0,9.0,0.75,12.2,57.0,22.3,0.043,0.025,0.078,0.056,0,synthetic
Whitefield,12.967509,77.74676,2024-01-19,13,1,Cloudy,0.0,8.3,0.692,8.2,65.9,21.9,0.059,0.051,0.081,0.075,0,synthetic
Whitefield,12.966797,77.746923,2024-01-19,14,1,Fog,0.22,0.9,0.075,9.1,91.2,23.8,0.0,0.0,0.13,0.553,0,synthetic
Whitefield,12.970673,77.753601,2024-01-19,15,1,Cloudy,0.0,8.7,0.725,13.4,62.6,26.1,0.0,0.011,0.057,0.102,0,synthetic
Whitefield,12.965352,77.753619,2024-01-19,16,1,Clear,0.0,11.8,0.983,12.8,48.3,25.6,0.02,0.0,0.074,0.085,0,synthetic
Whitefield,12.969958,77.746255,2024-01-19,17,1,Cloudy,0.0,8.7,0.725,15.0,57.7,19.6,0.0,0.007,0.109,0.071,0,synthetic
Whitefield,12.969676,77.745162,2024-01-19,18,1,Cloudy,0.0,9.5,0.792,8.3,65.8,20.0,0.02,0.041,0.053,0.119,0,synthetic
