road_name,area,latitude,longitude,road_type,hour,date,congestion_level,average_speed_kmh,vehicle_density,delay_minutes,traffic_percentage,road_capacity_vph,road_width_m,signal_count,peak_hour,accident_probability,traffic_direction,is_road_closed,weather_condition,data_source
100 Feet Road Indiranagar,Indiranagar,12.969777,77.638215,arterial,20,2024-01-11,0.567,21.2,57.2,1.7,56.7,3000,30,5,1,0.155,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970816,77.643186,arterial,21,2024-01-11,0.268,30.7,32.1,0.5,26.8,3000,30,5,0,0.11,both,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970233,77.638936,arterial,22,2024-01-11,0.137,37.9,16.8,0.2,13.7,3000,30,6,0,0.091,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973873,77.641358,arterial,23,2024-01-11,0.137,37.4,15.0,0.2,13.7,3000,30,2,0,0.091,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.968769,77.640595,arterial,0,2024-01-12,0.084,38.0,10.6,0.1,8.4,3000,30,8,0,0.033,one_way,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974172,77.639627,arterial,1,2024-01-12,0.148,35.3,16.9,0.3,14.8,3000,30,5,0,0.042,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971646,77.642293,arterial,2,2024-01-12,0.095,35.9,13.8,0.2,9.5,3000,30,1,0,0.034,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97333,77.64269,arterial,3,2024-01-12,0.168,36.0,18.2,0.3,16.8,3000,30,4,0,0.045,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97003,77.639449,arterial,4,2024-01-12,0.093,35.8,12.6,0.2,9.3,3000,30,4,0,0.034,outbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971275,77.641843,arterial,5,2024-01-12,0.14,37.5,14.6,0.2,14.0,3000,30,1,0,0.041,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972321,77.644138,arterial,6,2024-01-12,0.318,32.2,42.6,0.7,31.8,3000,30,2,0,0.068,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970752,77.63878,arterial,7,2024-01-12,0.616,16.5,78.9,2.0,61.6,3000,30,4,1,0.112,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969166,77.641441,arterial,8,2024-01-12,0.641,19.3,92.3,2.2,64.1,3000,30,4,1,0.116,one_way,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97416,77.638426,arterial,9,2024-01-12,0.64,19.3,81.5,2.1,64.0,3000,30,1,1,0.116,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973721,77.643668,arterial,10,2024-01-12,0.297,28.1,37.7,0.6,29.7,3000,30,6,0,0.065,outbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.968638,77.643331,arterial,11,2024-01-12,0.29,32.0,33.0,0.6,29.0,3000,30,6,0,0.063,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970876,77.638663,arterial,12,2024-01-12,0.352,25.1,41.4,0.8,35.2,3000,30,5,0,0.073,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970188,77.641269,arterial,13,2024-01-12,0.421,25.1,52.5,1.0,42.1,3000,30,1,0,0.083,one_way,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97116,77.64414,arterial,14,2024-01-12,0.417,28.3,61.9,1.0,41.7,3000,30,7,0,0.083,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969671,77.638515,arterial,15,2024-01-12,0.279,27.5,38.7,0.6,27.9,3000,30,6,0,0.062,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973261,77.643264,arterial,16,2024-01-12,0.342,30.1,36.0,0.7,34.2,3000,30,7,0,0.071,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973173,77.642332,arterial,17,2024-01-12,0.641,18.5,86.6,2.2,64.1,3000,30,2,1,0.116,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974577,77.640225,arterial,18,2024-01-12,0.615,19.4,76.2,2.0,61.5,3000,30,6,1,0.112,one_way,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971796,77.638775,arterial,19,2024-01-12,0.559,22.6,61.9,1.6,55.9,3000,30,4,1,0.104,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969887,77.644027,arterial,20,2024-01-12,0.612,21.9,83.3,2.0,61.2,3000,30,5,1,0.162,outbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974544,77.638613,arterial,21,2024-01-12,0.281,30.1,35.1,0.6,28.1,3000,30,1,0,0.112,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97421,77.641739,arterial,22,2024-01-12,0.14,34.4,14.5,0.2,14.0,3000,30,6,0,0.091,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973571,77.640785,arterial,23,2024-01-12,0.145,33.5,20.1,0.3,14.5,3000,30,7,0,0.092,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971269,77.642187,arterial,0,2024-01-13,0.127,38.5,18.1,0.2,12.7,3000,30,7,0,0.039,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974507,77.643883,arterial,1,2024-01-13,0.148,32.1,19.2,0.3,14.8,3000,30,1,0,0.042,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972257,77.639537,arterial,2,2024-01-13,0.153,32.4,22.9,0.3,15.3,3000,30,4,0,0.043,both,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974099,77.643721,arterial,3,2024-01-13,0.137,37.5,14.5,0.2,13.7,3000,30,5,0,0.041,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.968826,77.639965,arterial,4,2024-01-13,0.071,40.0,10.5,0.1,7.1,3000,30,7,0,0.031,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970749,77.643939,arterial,5,2024-01-13,0.107,35.4,14.8,0.2,10.7,3000,30,7,0,0.036,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971946,77.641676,arterial,6,2024-01-13,0.349,27.0,43.8,0.8,34.9,3000,30,5,0,0.072,one_way,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969238,77.643608,arterial,7,2024-01-13,0.647,16.0,66.5,2.2,64.7,3000,30,3,1,0.117,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969052,77.63862,arterial,8,2024-01-13,0.638,15.8,83.7,2.1,63.8,3000,30,5,1,0.116,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971363,77.640815,arterial,9,2024-01-13,0.672,17.7,68.6,2.4,67.2,3000,30,3,1,0.121,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971197,77.642956,arterial,10,2024-01-13,0.305,31.1,34.8,0.6,30.5,3000,30,4,0,0.066,outbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971725,77.641375,arterial,11,2024-01-13,0.342,30.7,42.4,0.7,34.2,3000,30,1,0,0.071,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969577,77.640474,arterial,12,2024-01-13,0.427,27.5,49.3,1.0,42.7,3000,30,2,0,0.084,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969687,77.643597,arterial,13,2024-01-13,0.369,30.2,41.8,0.8,36.9,3000,30,5,0,0.075,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972171,77.640166,arterial,14,2024-01-13,0.349,26.7,42.5,0.8,34.9,3000,30,6,0,0.072,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971047,77.643296,arterial,15,2024-01-13,0.3,28.0,38.6,0.6,30.0,3000,30,2,0,0.065,outbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969339,77.639141,arterial,16,2024-01-13,0.292,29.7,37.8,0.6,29.2,3000,30,6,0,0.064,outbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969185,77.643131,arterial,17,2024-01-13,0.629,17.3,84.4,2.1,62.9,3000,30,5,1,0.114,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971256,77.643565,arterial,18,2024-01-13,0.649,17.2,81.3,2.2,64.9,3000,30,3,1,0.117,one_way,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970894,77.639516,arterial,19,2024-01-13,0.551,22.2,73.1,1.6,55.1,3000,30,7,1,0.103,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971983,77.640041,arterial,20,2024-01-13,0.574,22.3,59.3,1.7,57.4,3000,30,5,1,0.156,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972309,77.642932,arterial,21,2024-01-13,0.277,30.6,40.1,0.6,27.7,3000,30,8,0,0.111,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974156,77.641212,arterial,22,2024-01-13,0.13,36.8,15.8,0.2,13.0,3000,30,4,0,0.09,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969987,77.638643,arterial,23,2024-01-13,0.125,35.9,14.5,0.2,12.5,3000,30,6,0,0.089,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97412,77.641599,arterial,0,2024-01-14,0.142,33.9,16.9,0.2,14.2,3000,30,3,0,0.041,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971916,77.64126,arterial,1,2024-01-14,0.08,39.1,9.0,0.1,8.0,3000,30,6,0,0.032,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969184,77.639854,arterial,2,2024-01-14,0.094,34.5,10.4,0.2,9.4,3000,30,7,0,0.034,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971895,77.642199,arterial,3,2024-01-14,0.17,33.6,24.3,0.3,17.0,3000,30,5,0,0.045,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973887,77.638457,arterial,4,2024-01-14,0.086,35.7,10.7,0.1,8.6,3000,30,7,0,0.033,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972373,77.642668,arterial,5,2024-01-14,0.121,33.2,14.8,0.2,12.1,3000,30,2,0,0.038,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974588,77.640336,arterial,6,2024-01-14,0.264,29.0,32.6,0.5,26.4,3000,30,2,0,0.06,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973245,77.639719,arterial,7,2024-01-14,0.653,17.4,67.9,2.2,65.3,3000,30,3,1,0.118,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.968924,77.64354,arterial,8,2024-01-14,0.68,16.7,88.8,2.5,68.0,3000,30,1,1,0.122,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97184,77.640224,arterial,9,2024-01-14,0.634,19.5,88.8,2.1,63.4,3000,30,7,1,0.115,one_way,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969537,77.640535,arterial,10,2024-01-14,0.348,26.8,51.3,0.8,34.8,3000,30,3,0,0.072,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969123,77.644118,arterial,11,2024-01-14,0.264,28.0,29.8,0.5,26.4,3000,30,4,0,0.06,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972621,77.640591,arterial,12,2024-01-14,0.416,22.9,46.3,1.0,41.6,3000,30,7,0,0.082,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972182,77.642029,arterial,13,2024-01-14,0.423,25.6,56.1,1.0,42.3,3000,30,1,0,0.083,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972126,77.640956,arterial,14,2024-01-14,0.363,26.9,37.2,0.8,36.3,3000,30,3,0,0.074,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969684,77.641884,arterial,15,2024-01-14,0.326,27.2,39.7,0.7,32.6,3000,30,4,0,0.069,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97443,77.642832,arterial,16,2024-01-14,0.335,30.2,49.3,0.7,33.5,3000,30,3,0,0.07,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974563,77.640676,arterial,17,2024-01-14,0.579,18.6,70.8,1.7,57.9,3000,30,6,1,0.107,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972745,77.642929,arterial,18,2024-01-14,0.57,23.3,68.0,1.7,57.0,3000,30,3,1,0.105,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972606,77.640623,arterial,19,2024-01-14,0.634,20.4,90.0,2.1,63.4,3000,30,2,1,0.115,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970379,77.640262,arterial,20,2024-01-14,0.617,21.1,72.5,2.0,61.7,3000,30,4,1,0.163,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969433,77.638997,arterial,21,2024-01-14,0.305,26.9,42.4,0.6,30.5,3000,30,6,0,0.116,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970809,77.64379,arterial,22,2024-01-14,0.09,37.4,10.3,0.1,9.0,3000,30,8,0,0.083,both,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973799,77.642871,arterial,23,2024-01-14,0.155,36.9,19.9,0.3,15.5,3000,30,1,0,0.093,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.96965,77.643775,arterial,0,2024-01-15,0.165,31.8,16.8,0.3,16.5,3000,30,1,0,0.045,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973578,77.643775,arterial,1,2024-01-15,0.131,35.1,16.4,0.2,13.1,3000,30,6,0,0.04,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971402,77.643511,arterial,2,2024-01-15,0.143,36.7,16.6,0.2,14.3,3000,30,7,0,0.041,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.968837,77.638982,arterial,3,2024-01-15,0.149,36.1,15.3,0.3,14.9,3000,30,6,0,0.042,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972769,77.639964,arterial,4,2024-01-15,0.128,35.9,18.9,0.2,12.8,3000,30,8,0,0.039,both,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972521,77.641591,arterial,5,2024-01-15,0.086,39.2,10.6,0.1,8.6,3000,30,6,0,0.033,outbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970769,77.642243,arterial,6,2024-01-15,0.261,28.5,31.0,0.5,26.1,3000,30,5,0,0.059,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971579,77.6412,arterial,7,2024-01-15,0.673,19.9,96.2,2.4,67.3,3000,30,3,1,0.121,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971713,77.643659,arterial,8,2024-01-15,0.677,14.7,101.6,2.4,67.7,3000,30,5,1,0.122,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97204,77.641786,arterial,9,2024-01-15,0.707,16.5,74.3,2.7,70.7,3000,30,3,1,0.126,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974137,77.644148,arterial,10,2024-01-15,0.329,26.1,40.6,0.7,32.9,3000,30,7,0,0.069,one_way,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973647,77.639864,arterial,11,2024-01-15,0.269,33.1,28.9,0.5,26.9,3000,30,2,0,0.06,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970286,77.639611,arterial,12,2024-01-15,0.436,26.4,52.3,1.1,43.6,3000,30,7,0,0.085,outbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973609,77.642888,arterial,13,2024-01-15,0.408,28.5,56.2,1.0,40.8,3000,30,5,0,0.081,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97335,77.640132,arterial,14,2024-01-15,0.438,26.7,48.4,1.1,43.8,3000,30,1,0,0.086,both,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970035,77.642151,arterial,15,2024-01-15,0.35,27.4,40.1,0.8,35.0,3000,30,5,0,0.072,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970372,77.638476,arterial,16,2024-01-15,0.261,33.9,29.9,0.5,26.1,3000,30,2,0,0.059,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970238,77.638444,arterial,17,2024-01-15,0.575,20.0,68.1,1.7,57.5,3000,30,8,1,0.106,one_way,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970345,77.640029,arterial,18,2024-01-15,0.58,21.9,70.7,1.8,58.0,3000,30,7,1,0.107,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974537,77.638447,arterial,19,2024-01-15,0.605,18.2,79.6,1.9,60.5,3000,30,6,1,0.111,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.968849,77.641065,arterial,20,2024-01-15,0.567,18.8,69.4,1.7,56.7,3000,30,7,1,0.155,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973165,77.639127,arterial,21,2024-01-15,0.343,25.4,40.5,0.7,34.3,3000,30,1,0,0.121,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973411,77.638601,arterial,22,2024-01-15,0.078,38.1,7.8,0.1,7.8,3000,30,2,0,0.082,outbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969221,77.639254,arterial,23,2024-01-15,0.122,37.3,13.7,0.2,12.2,3000,30,1,0,0.088,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972897,77.642452,arterial,0,2024-01-16,0.155,35.9,17.1,0.3,15.5,3000,30,1,0,0.043,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971279,77.643587,arterial,1,2024-01-16,0.17,33.6,24.3,0.3,17.0,3000,30,4,0,0.045,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973516,77.640033,arterial,2,2024-01-16,0.079,35.4,11.3,0.1,7.9,3000,30,7,0,0.032,one_way,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.968757,77.638526,arterial,3,2024-01-16,0.13,34.9,13.0,0.2,13.0,3000,30,8,0,0.039,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974247,77.638928,arterial,4,2024-01-16,0.129,34.3,13.9,0.2,12.9,3000,30,8,0,0.039,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969888,77.641643,arterial,5,2024-01-16,0.137,37.7,14.9,0.2,13.7,3000,30,6,0,0.041,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974299,77.638523,arterial,6,2024-01-16,0.301,29.9,38.4,0.6,30.1,3000,30,3,0,0.065,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969136,77.640874,arterial,7,2024-01-16,0.686,15.1,81.4,2.5,68.6,3000,30,2,1,0.123,outbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970838,77.638823,arterial,8,2024-01-16,0.69,14.1,78.6,2.6,69.0,3000,30,3,1,0.124,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972103,77.641243,arterial,9,2024-01-16,0.686,18.4,97.3,2.5,68.6,3000,30,7,1,0.123,outbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974425,77.644009,arterial,10,2024-01-16,0.276,31.5,33.8,0.6,27.6,3000,30,6,0,0.061,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973716,77.642575,arterial,11,2024-01-16,0.341,27.6,40.3,0.7,34.1,3000,30,8,0,0.071,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972077,77.640881,arterial,12,2024-01-16,0.41,24.7,58.1,1.0,41.0,3000,30,5,0,0.082,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971395,77.641756,arterial,13,2024-01-16,0.427,24.9,56.6,1.0,42.7,3000,30,5,0,0.084,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971556,77.643284,arterial,14,2024-01-16,0.344,28.1,44.0,0.7,34.4,3000,30,1,0,0.072,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972767,77.63872,arterial,15,2024-01-16,0.281,32.7,33.8,0.6,28.1,3000,30,8,0,0.062,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974411,77.639344,arterial,16,2024-01-16,0.27,32.4,27.2,0.5,27.0,3000,30,3,0,0.061,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969105,77.640391,arterial,17,2024-01-16,0.64,18.3,82.1,2.1,64.0,3000,30,4,1,0.116,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972858,77.64347,arterial,18,2024-01-16,0.566,20.9,72.1,1.7,56.6,3000,30,7,1,0.105,outbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973683,77.639075,arterial,19,2024-01-16,0.597,18.1,69.6,1.9,59.7,3000,30,7,1,0.11,one_way,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972148,77.640938,arterial,20,2024-01-16,0.613,16.2,68.8,2.0,61.3,3000,30,4,1,0.162,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970285,77.642307,arterial,21,2024-01-16,0.299,30.8,33.4,0.6,29.9,3000,30,5,0,0.115,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972321,77.638672,arterial,22,2024-01-16,0.124,32.9,16.5,0.2,12.4,3000,30,4,0,0.089,one_way,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971956,77.641773,arterial,23,2024-01-16,0.145,35.2,16.0,0.3,14.5,3000,30,6,0,0.092,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969309,77.643319,arterial,0,2024-01-17,0.162,35.9,18.6,0.3,16.2,3000,30,4,0,0.044,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972871,77.642535,arterial,1,2024-01-17,0.155,32.8,15.9,0.3,15.5,3000,30,2,0,0.043,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970164,77.640147,arterial,2,2024-01-17,0.088,38.0,10.0,0.1,8.8,3000,30,1,0,0.033,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970388,77.643504,arterial,3,2024-01-17,0.122,37.7,15.2,0.2,12.2,3000,30,3,0,0.038,one_way,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970121,77.63939,arterial,4,2024-01-17,0.076,39.2,10.5,0.1,7.6,3000,30,5,0,0.031,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973945,77.640294,arterial,5,2024-01-17,0.157,35.0,16.1,0.3,15.7,3000,30,8,0,0.044,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97072,77.63906,arterial,6,2024-01-17,0.284,31.2,37.8,0.6,28.4,3000,30,2,0,0.063,inbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971507,77.642074,arterial,7,2024-01-17,0.665,18.1,95.1,2.3,66.5,3000,30,3,1,0.12,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972393,77.643696,arterial,8,2024-01-17,0.615,21.4,71.6,2.0,61.5,3000,30,6,1,0.112,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974125,77.643073,arterial,9,2024-01-17,0.691,17.3,93.4,2.6,69.1,3000,30,8,1,0.124,outbound,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971421,77.640006,arterial,10,2024-01-17,0.311,30.4,33.4,0.6,31.1,3000,30,6,0,0.067,one_way,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.968704,77.640582,arterial,11,2024-01-17,0.293,31.0,31.5,0.6,29.3,3000,30,8,0,0.064,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972843,77.640165,arterial,12,2024-01-17,0.372,26.9,54.6,0.8,37.2,3000,30,8,0,0.076,outbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971502,77.639477,arterial,13,2024-01-17,0.358,28.5,47.6,0.8,35.8,3000,30,7,0,0.074,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973328,77.643323,arterial,14,2024-01-17,0.343,26.9,42.1,0.7,34.3,3000,30,5,0,0.071,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.9729,77.642572,arterial,15,2024-01-17,0.291,31.9,43.6,0.6,29.1,3000,30,2,0,0.064,both,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.974522,77.641143,arterial,16,2024-01-17,0.341,27.4,34.3,0.7,34.1,3000,30,7,0,0.071,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971848,77.641439,arterial,17,2024-01-17,0.629,20.5,75.4,2.1,62.9,3000,30,1,1,0.114,one_way,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.969321,77.640277,arterial,18,2024-01-17,0.572,18.3,72.7,1.7,57.2,3000,30,3,1,0.106,one_way,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972067,77.640661,arterial,19,2024-01-17,0.569,21.9,81.7,1.7,56.9,3000,30,7,1,0.105,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.970272,77.640337,arterial,20,2024-01-17,0.65,15.0,74.9,2.2,65.0,3000,30,3,1,0.167,both,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.971634,77.640546,arterial,21,2024-01-17,0.273,29.3,30.8,0.5,27.3,3000,30,3,0,0.111,one_way,0,cloudy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.97346,77.641033,arterial,22,2024-01-17,0.134,35.5,14.6,0.2,13.4,3000,30,8,0,0.09,inbound,0,rainy,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972818,77.641239,arterial,23,2024-01-17,0.085,35.1,11.9,0.1,8.5,3000,30,4,0,0.083,outbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.973876,77.641535,arterial,0,2024-01-18,0.101,36.3,13.3,0.2,10.1,3000,30,8,0,0.035,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972501,77.639163,arterial,1,2024-01-18,0.098,33.9,10.6,0.2,9.8,3000,30,5,0,0.035,inbound,0,clear,synthetic
100 Feet Road Indiranagar,Indiranagar,12.972615,77.641686,arterial,2,2024-01-18,0.118,37.2,13.6,0.2,11.8,3000,30,3,0,0.038,both,0,clear,synthetic
